fixture_id	method	method_short	background_recording_id	background_window_id	mad_stratum	injection_seed	source_count	crowding_case	source_index	morphology	truth_center_y	truth_center_x	source_on_truth_center_score_z	intervention_truth_center_score_z	source_on_native_full_pixel_rank	source_on_native_full_pixel_count	source_on_local_pixel_rank	source_on_local_pixel_count	intervention_local_pixel_rank	source_on_top4_cutoff_score_z	source_on_top4_cutoff_margin_z	source_on_strongest_outside_match_radius_score_z	source_on_strongest_outside_match_radius_margin_z	source_on_strongest_outside_match_radius_distance_px	source_on_top4_min_distance_to_truth_px	source_on_top4_displaced	source_on_recovered	intervention_recovered	classification	native_candidates_semantics
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_2__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	2	overlap	1	ellipse	14	24	1.4967814567172253	2.5179999477077266	547	4096	4	49	4	6.225866043744664	-4.7290845870274385	11.483681670935196	-9.986900214217972	43.104524124504614	34.48187929913333	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_2__seed_3103	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	2	near_neighbor	0	ellipse	19	25	1.5599227397467432	2.1843314555387874	499	4096	5	49	2	6.054232690542932	-4.494309950796189	15.725831100596425	-14.16590836084968	38.05259518088089	29.410882339705484	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_2__seed_3103	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	2	near_neighbor	1	crescent	11	25	0.8997152065576385	0.6860319058519818	915	4096	6	49	16	6.054232690542932	-5.154517483985294	15.725831100596425	-14.826115894038786	46.04345773288535	37.107950630558946	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_2__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	2	near_neighbor	0	ellipse	19	25	-1.6048339835058827	-1.1997265544849793	3847	4096	42	49	49	3.40923524390011	-5.014069227405993	4.8794402557559025	-6.484274239261785	27.294688127912362	27.294688127912362	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_2__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	2	near_neighbor	1	crescent	11	25	-0.8349469494976235	-1.2611885356914747	3244	4096	19	49	43	3.40923524390011	-4.244182193397734	4.8794402557559025	-5.714387205253526	35.22782990761707	35.22782990761707	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_2__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	2	near_neighbor	0	ellipse	19	25	0.4594353884192945	1.5204951061828607	1384	4096	3	49	1	6.2417854316123345	-5.78235004319304	11.478912425931604	-11.01947703751231	38.05259518088089	29.410882339705484	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_2__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	2	near_neighbor	1	crescent	11	25	0.16899789703001727	-0.35723799765646774	1774	4096	8	49	40	6.2417854316123345	-6.072787534582317	11.478912425931604	-11.309914528901587	46.04345773288535	37.107950630558946	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3101	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3101	4	separated	0	crescent	48	15	0.7748661295954247	0.6788053291831556	1030	4096	16	49	7	6.030053846628435	-5.25518771703301	15.725600930114846	-14.95073480051942	15.0	8.06225774829855	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3101	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3101	4	separated	1	ellipse	13	47	1.5176337498717851	0.5939204799686566	523	4096	2	49	4	6.030053846628435	-4.5124200967566495	15.725600930114846	-14.20796718024306	48.33218389437829	36.40054944640259	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3101	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3101	4	separated	2	crescent	29	30	2.5309394028656347	3.1329394700479223	246	4096	2	49	1	6.030053846628435	-3.4991144437628	15.725600930114846	-13.194661527249211	28.160255680657446	18.439088914585774	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3101	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3101	4	separated	3	ellipse	37	12	-0.1199980699570371	1.326576402763282	2219	4096	30	49	7	6.030053846628435	-6.150051916585472	15.725600930114846	-15.845599000071882	25.0	19.313207915827967	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3101	4	separated	0	crescent	48	15	-1.6409794084335967	-0.196756388556111	3863	4096	33	49	28	3.4198178582739893	-5.060797266707586	4.839557912461319	-6.480537320894916	6.324555320336759	6.324555320336759	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3101	4	separated	1	ellipse	13	47	-0.5415317003162271	-0.3274501486769402	2912	4096	26	49	48	3.4198178582739893	-3.9613495585902165	4.839557912461319	-5.381089612777546	42.01190307520001	32.89376840679705	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3101	4	separated	2	crescent	29	30	-1.1883567302507994	-0.6884544338352075	3589	4096	40	49	43	3.4198178582739893	-4.608174588524789	4.839557912461319	-6.027914642712118	19.235384061671343	19.235384061671343	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3101	4	separated	3	ellipse	37	12	-1.1741098127960174	-0.5501847991688901	3580	4096	40	49	46	3.4198178582739893	-4.5939276710700065	4.839557912461319	-6.013667725257337	12.727922061357855	12.727922061357855	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3101	4	separated	0	crescent	48	15	-0.19876937083169863	-0.8265081213833064	2369	4096	38	49	44	6.262570843800828	-6.461340214632526	11.43965188408182	-11.638421254913519	15.0	11.180339887498949	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3101	4	separated	1	ellipse	13	47	0.9476057495588136	0.23429892962193954	891	4096	4	49	7	6.262570843800828	-5.314965094242014	11.43965188408182	-10.492046134523006	48.33218389437829	36.40054944640259	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3101	4	separated	2	crescent	29	30	1.4531186360070438	2.086903489961652	544	4096	5	49	1	6.262570843800828	-4.809452207793784	11.43965188408182	-9.986533248074776	28.160255680657446	18.439088914585774	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3101	4	separated	3	ellipse	37	12	-0.020985159917125105	-0.8742978700427019	2072	4096	41	49	48	6.262570843800828	-6.283556003717953	11.43965188408182	-11.460637043998945	25.0	22.47220505424423	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	4	overlap	0	ellipse	27	40	3.2156225416466326	3.4068266608623263	145	4096	4	49	2	6.217994949082563	-3.00237240743593	15.71469905691763	-12.499076515270996	32.69556544854363	20.8806130178211	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	4	overlap	1	crescent	28	38	3.001779631512051	3.106282988570633	171	4096	7	49	3	6.217994949082563	-3.2162153175705117	15.71469905691763	-12.712919425405579	31.016124838541646	19.4164878389476	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	4	overlap	2	ellipse	55	18	5.978436025876387	0.8423166710496197	31	4096	3	49	3	6.217994949082563	-0.2395589232061761	15.71469905691763	-9.736263031041243	9.219544457292887	1.0	False	True	True	recovered_source_on	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	4	overlap	3	crescent	8	53	2.476202326658367	2.2134615169849843	263	4096	1	49	1	6.217994949082563	-3.741792622424196	15.71469905691763	-13.238496730259262	55.47071299343465	43.382023926967726	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	4	overlap	0	ellipse	27	40	-1.3581813719250004	-0.6850050722067036	3692	4096	33	49	29	3.411828037708846	-4.770009409633847	4.932087020770605	-6.290268392695605	26.870057685088806	24.758836806279895	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	4	overlap	1	crescent	28	38	-1.5040785055888686	-1.0957241371156372	3786	4096	41	49	43	3.411828037708846	-4.915906543297715	4.932087020770605	-6.436165526359473	24.758836806279895	24.758836806279895	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	4	overlap	2	ellipse	55	18	1.0862855313134658	0.3471581466337913	683	4096	15	49	1	3.411828037708846	-2.3255425063953803	4.932087020770605	-3.845801489457139	9.486832980505138	9.219544457292887	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	4	overlap	3	crescent	8	53	-0.5140938301248676	-1.4741360296978336	2867	4096	34	49	48	3.411828037708846	-3.925921867833714	4.932087020770605	-5.446180850895472	49.678969393496885	36.345563690772494	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	4	overlap	0	ellipse	27	40	1.1452393315802267	1.2414624859060028	754	4096	7	49	4	6.192661001978564	-5.047421670398338	11.48482996048922	-10.339590628908994	32.69556544854363	20.8806130178211	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	4	overlap	1	crescent	28	38	2.0376496915405355	1.928438025041216	317	4096	1	49	1	6.192661001978564	-4.155011310438029	11.48482996048922	-9.447180268948685	31.016124838541646	19.4164878389476	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	4	overlap	2	ellipse	55	18	4.482031524789277	0.5257081993748165	49	4096	10	49	5	6.192661001978564	-1.7106294771892872	11.48482996048922	-7.002798435699943	9.219544457292887	3.605551275463989	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3102	4	overlap	3	crescent	8	53	1.448074901123226	0.9069070081267312	561	4096	4	49	1	6.192661001978564	-4.744586100855338	11.48482996048922	-10.036755059365994	55.47071299343465	43.382023926967726	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	4	near_neighbor	0	ellipse	21	31	1.8361939547869328	2.622600647685516	418	4096	5	49	2	6.054232690542932	-4.218038735755999	15.725831100596425	-13.889637145809491	36.22154055254967	26.1725046566048	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	4	near_neighbor	1	crescent	25	37	2.5348281407979574	2.89347320902003	245	4096	2	49	2	6.054232690542932	-3.5194045497449746	15.725831100596425	-13.191002959798467	33.52610922848042	22.20360331117452	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	4	near_neighbor	2	ellipse	30	16	0.15566239811290122	0.8398906722176631	1818	4096	23	49	10	6.054232690542932	-5.898570292430031	15.725831100596425	-15.570168702483524	29.154759474226502	24.758836806279895	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	4	near_neighbor	3	crescent	19	10	1.8158426108537664	1.5569450560740088	426	4096	1	49	3	6.054232690542932	-4.238390079689165	15.725831100596425	-13.90998848974266	41.6293165929973	36.87817782917155	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	4	near_neighbor	0	ellipse	21	31	-1.129817917536826	-0.9176446083437891	3553	4096	40	49	43	3.4066860256707163	-4.536503943207542	4.943166264607998	-6.0729841821448245	26.92582403567252	26.92582403567252	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	4	near_neighbor	1	crescent	25	37	-1.2095169540083512	-1.3139751175444525	3598	4096	34	49	49	3.4066860256707163	-4.616202979679068	4.943166264607998	-6.15268321861635	26.40075756488817	26.40075756488817	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	4	near_neighbor	2	ellipse	30	16	-1.7167832636900877	-1.1011072637817032	3872	4096	41	49	45	3.4066860256707163	-5.123469289360804	4.943166264607998	-6.659949528298086	16.76305461424021	16.76305461424021	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	4	near_neighbor	3	crescent	19	10	-0.6774918217115957	-1.0512939059405213	3082	4096	44	49	49	3.4066860256707163	-4.084177847382312	4.943166264607998	-5.620658086319594	29.154759474226502	29.154759474226502	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	4	near_neighbor	0	ellipse	21	31	0.4517072708076857	1.5620394031865834	1391	4096	12	49	2	6.2456947478455564	-5.793987477037871	11.456862968342595	-11.005155697534908	36.22154055254967	26.1725046566048	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	4	near_neighbor	1	crescent	25	37	1.445151432003069	0.4336115939310321	555	4096	1	49	8	6.2456947478455564	-4.8005433158424875	11.456862968342595	-10.011711536339526	33.52610922848042	22.20360331117452	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	4	near_neighbor	2	ellipse	30	16	-0.701333429904551	0.16354918516096595	3231	4096	37	49	18	6.2456947478455564	-6.9470281777501075	11.456862968342595	-12.158196398247146	29.154759474226502	24.758836806279895	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_2_median_mad	median_mad	3103	4	near_neighbor	3	crescent	19	10	0.9658613689621002	0.9129482215402533	883	4096	2	49	5	6.2456947478455564	-5.279833378883456	11.456862968342595	-10.491001599380494	41.6293165929973	36.87817782917155	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad__sources_1__seed_3101	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad	high_mad	3101	1	single	0	crescent	37	22	1.6548741325696958	-0.30552729514324595	605	4096	22	49	49	6.721588364707853	-5.066714232138157	14.786147340437562	-13.131273207867867	10.198039027185569	6.082762530298219	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad__sources_1__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad	high_mad	3101	1	single	0	crescent	37	22	0.42758899713840526	-1.0386392707721728	1437	4096	35	49	49	7.131460265325374	-6.703871268186969	12.272359421827195	-11.84477042468879	10.198039027185569	4.242640687119285	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad__sources_1__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad	high_mad	3101	1	single	0	crescent	37	22	1.4587090000685627	-0.23480506912448185	640	4096	21	49	48	6.361408126583135	-4.902699126514572	12.961339011227382	-11.50263001115882	10.198039027185569	6.082762530298219	True	False	True	native_background_competition	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad__sources_1__seed_3102	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad	high_mad	3102	1	single	0	crescent	15	20	1.999558630060394	-1.9275578446847956	472	4096	19	49	47	6.761507259300654	-4.76194862924026	14.801871170226441	-12.802312540166048	12.649110640673518	5.0	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad__sources_1__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad	high_mad	3102	1	single	0	crescent	15	20	1.0812399855502504	-1.7470503001758622	864	4096	27	49	47	7.232292704587578	-6.151052719037327	12.286295483325635	-11.205055497775383	12.649110640673518	12.649110640673518	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad__sources_1__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad	high_mad	3102	1	single	0	crescent	15	20	2.121463103272899	-1.4259909431401923	376	4096	13	49	46	6.400666007101182	-4.279202903828283	12.964801775532456	-10.843338672259556	12.649110640673518	5.0	True	False	False	attenuation_or_response_failure	unknown_not_negative
spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad__sources_1__seed_3103	raw_frozen_handcrafted_stack	raw	spon_ca_burst_3_hindbrain_to_tail_488_20ms	spon_ca_burst_3_hindbrain_to_tail_488_20ms__window_3_high_mad	high_mad	3103	1	single	0	ellipse	19	24	-0.7651721995233235	-1.6493164301749346	3418	4096	45	49	43	6.822461279056882	-7.587633478580206	14.889832213321325	-15.655004412844649	8.0	7.0	True	False	False	attenuation_or_response_failure	unknown_not_negative
