training_seed	fixture_id	background_recording_id	background_window_id	injection_seed	source_count	crowding_case	method	score_input_units	source_on_recall	source_on_recovered	source_on_candidate_count	source_on_unmatched_candidate_count_unknown	injected_sources	intervention_recall	intervention_candidate_count	intervention_unmatched_candidate_count_unknown	median_center_delta_background_mad	maximum_pair_closure_absolute	maximum_pair_closure_float32_ulp
1001	060126_15_right__window_1_low_mad__sources_2__seed_3101	060126_15_right	060126_15_right__window_1_low_mad	3101	2	separated	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	1.0	2	4	2	2	1.0	4	2	1.0014682992665396	1.2517208233475685e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_2__seed_3102	060126_15_right	060126_15_right__window_1_low_mad	3102	2	overlap	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	2	0.0	4	4	-0.017756790460156102	1.4856457710266113e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_2__seed_3102	060126_15_right	060126_15_right__window_1_low_mad	3102	2	overlap	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	0.02313101157805375	1.4856457710266113e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_2__seed_3102	060126_15_right	060126_15_right__window_1_low_mad	3102	2	overlap	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	2	0.5	4	3	2.369275997633392	1.4856457710266113e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_2__seed_3102	060126_15_right	060126_15_right__window_1_low_mad	3102	2	overlap	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.08707023158784874	1.4856457710266113e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_2__seed_3102	060126_15_right	060126_15_right__window_1_low_mad	3102	2	overlap	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.06086597774305569	1.4856457710266113e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_2__seed_3102	060126_15_right	060126_15_right__window_1_low_mad	3102	2	overlap	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.5	1	4	3	2	0.5	4	3	2.4599972284236955	1.4856457710266113e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_2__seed_3103	060126_15_right	060126_15_right__window_1_low_mad	3103	2	near_neighbor	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	2	0.0	4	4	-0.015965528948664987	1.33514404296875e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_2__seed_3103	060126_15_right	060126_15_right__window_1_low_mad	3103	2	near_neighbor	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	0.0953966432681676	1.33514404296875e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_2__seed_3103	060126_15_right	060126_15_right__window_1_low_mad	3103	2	near_neighbor	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	2	1.0	4	2	2.4340910480605267	1.33514404296875e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_2__seed_3103	060126_15_right	060126_15_right__window_1_low_mad	3103	2	near_neighbor	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.04278676944765758	1.33514404296875e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_2__seed_3103	060126_15_right	060126_15_right__window_1_low_mad	3103	2	near_neighbor	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.0372010774466488	1.33514404296875e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_2__seed_3103	060126_15_right	060126_15_right__window_1_low_mad	3103	2	near_neighbor	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.5	1	4	3	2	1.0	4	2	1.6489033642127664	1.33514404296875e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3101	060126_15_right	060126_15_right__window_1_low_mad	3101	4	separated	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	4	0.0	4	4	-0.00238410409015688	1.5062875718285795e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3101	060126_15_right	060126_15_right__window_1_low_mad	3101	4	separated	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.5	4	2	0.0671356068366801	1.5062875718285795e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3101	060126_15_right	060126_15_right__window_1_low_mad	3101	4	separated	frozen_handcrafted_stack	raw_native_units	0.25	1	4	3	4	1.0	4	0	1.8370419217414826	1.5062875718285795e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3101	060126_15_right	060126_15_right__window_1_low_mad	3101	4	separated	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.25	4	3	-0.002398758699103082	1.5062875718285795e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3101	060126_15_right	060126_15_right__window_1_low_mad	3101	4	separated	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.25	1	4	3	4	0.0	4	4	0.005463220254491141	1.5062875718285795e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3101	060126_15_right	060126_15_right__window_1_low_mad	3101	4	separated	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	1.0	4	0	1.4199217864852358	1.5062875718285795e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3102	060126_15_right	060126_15_right__window_1_low_mad	3102	4	overlap	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	4	0.0	4	4	-0.003285314077433321	1.4781951904296875e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3102	060126_15_right	060126_15_right__window_1_low_mad	3102	4	overlap	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.25	4	3	0.05299173317889158	1.4781951904296875e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3102	060126_15_right	060126_15_right__window_1_low_mad	3102	4	overlap	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	4	0.75	4	1	0.6305691658993339	1.4781951904296875e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3102	060126_15_right	060126_15_right__window_1_low_mad	3102	4	overlap	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	-0.012292936834453483	1.4781951904296875e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3102	060126_15_right	060126_15_right__window_1_low_mad	3102	4	overlap	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	-0.00514656363107896	1.4781951904296875e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3102	060126_15_right	060126_15_right__window_1_low_mad	3102	4	overlap	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	1.0	4	0	1.1644532078926602	1.4781951904296875e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3103	060126_15_right	060126_15_right__window_1_low_mad	3103	4	near_neighbor	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	4	0.0	4	4	-0.013312177708631245	1.52587890625e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3103	060126_15_right	060126_15_right__window_1_low_mad	3103	4	near_neighbor	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.5	4	2	0.03678518569420436	1.52587890625e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3103	060126_15_right	060126_15_right__window_1_low_mad	3103	4	near_neighbor	frozen_handcrafted_stack	raw_native_units	0.5	2	4	2	4	1.0	4	0	1.8314836846386275	1.52587890625e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3103	060126_15_right	060126_15_right__window_1_low_mad	3103	4	near_neighbor	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.25	1	4	3	4	0.0	4	4	-0.011680498187851107	1.52587890625e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3103	060126_15_right	060126_15_right__window_1_low_mad	3103	4	near_neighbor	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.25	4	3	-0.04357709794515208	1.52587890625e-05	0.5
1001	060126_15_right__window_1_low_mad__sources_4__seed_3103	060126_15_right	060126_15_right__window_1_low_mad	3103	4	near_neighbor	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.25	1	4	3	4	0.75	4	1	1.4560676423134695	1.52587890625e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.005830175165334017	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.09589322327948513	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	1	single	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	1	1.0	4	3	-0.21787204737344568	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.0037168777388043583	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	1	0.0	4	4	0.007433788751702974	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	1.1828727843520737	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.12680126085130833	2.9911483579780906e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.03263302002062418	2.9911483579780906e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	1	single	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	1	0.0	4	4	-2.022017175350389	2.9911483579780906e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.082298622401626	2.9911483579780906e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	1	0.0	4	4	-0.02995548443768803	2.9911483579780906e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.41117097785808754	2.9911483579780906e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.028687176152996097	2.999451317009516e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.04079068727726614	2.999451317009516e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	1	single	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	1	0.0	3	3	-0.340912625817878	2.999451317009516e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.038255415607818255	2.999451317009516e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	1	0.0	4	4	-0.004263509751087913	2.999451317009516e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_1__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.6052102281978817	2.999451317009516e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	2	separated	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.06760543321567258	2.9981136322021484e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	2	separated	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	0.0037521081476473706	2.9981136322021484e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	2	separated	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	2	0.5	4	3	0.48487419231905204	2.9981136322021484e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	2	separated	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.0810113364039811	2.9981136322021484e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	2	separated	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	2	0.0	4	4	0.0018245561329034987	2.9981136322021484e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	2	separated	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	1.0	4	2	0.5362601498722486	2.9981136322021484e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	2	overlap	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.12310903200370416	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	2	overlap	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.5	4	3	0.11421893983033232	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	2	overlap	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	2	1.0	4	2	-0.36106749547842604	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	2	overlap	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.0996326328701505	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	2	overlap	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	2	0.0	4	4	-0.0379483628775624	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	2	overlap	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.5	4	3	0.8723720653102346	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	2	near_neighbor	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.11652635466759173	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	2	near_neighbor	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	0.016212235587261092	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	2	near_neighbor	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	2	0.5	4	3	-0.5002043258491945	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	2	near_neighbor	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.1232996907828147	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	2	near_neighbor	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	2	0.0	4	4	-0.0965812407023443	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_2__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	2	near_neighbor	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	1.0	4	2	0.14368046633384468	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	4	separated	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	-0.02975200913620324	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	4	separated	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.25	4	3	0.028147182301248297	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	4	separated	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	4	0.5	4	2	-0.6198736240584708	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	4	separated	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	-0.043950631497921416	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	4	separated	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	4	0.0	4	4	-0.020583067221543294	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3101	060126_15_right	060126_15_right__window_2_median_mad	3101	4	separated	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	1.0	4	0	0.14101509369122545	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	4	overlap	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	-0.03713182175628327	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	4	overlap	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	0.01978475913558214	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	4	overlap	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	4	0.25	4	3	-0.8672632074642852	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	4	overlap	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	-0.011814973115086225	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	4	overlap	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	4	0.25	4	3	-0.018364593327162004	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3102	060126_15_right	060126_15_right__window_2_median_mad	3102	4	overlap	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.75	4	1	0.41506463645417035	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	4	near_neighbor	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	-0.05068776665885848	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	4	near_neighbor	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	0.11445397654280387	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	4	near_neighbor	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	4	0.75	4	1	1.078634006859216	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	4	near_neighbor	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	-0.026964288164829264	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	4	near_neighbor	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	4	0.25	4	3	0.05778161868666287	3.0517578125e-05	0.5
1001	060126_15_right__window_2_median_mad__sources_4__seed_3103	060126_15_right	060126_15_right__window_2_median_mad	3103	4	near_neighbor	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	1.0	4	0	0.5695171932127716	3.0517578125e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3101	060126_15_right	060126_15_right__window_3_high_mad	3101	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	1	1.0	4	3	0.011536019440816947	6.103515625e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3101	060126_15_right	060126_15_right__window_3_high_mad	3101	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.006177443816217626	6.103515625e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3101	060126_15_right	060126_15_right__window_3_high_mad	3101	1	single	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	1	1.0	4	3	0.20096312406278388	6.103515625e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3101	060126_15_right	060126_15_right__window_3_high_mad	3101	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	1	1.0	4	3	0.017060281978904968	6.103515625e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3101	060126_15_right	060126_15_right__window_3_high_mad	3101	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	1	0.0	4	4	0.0029552305196409723	6.103515625e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3101	060126_15_right	060126_15_right__window_3_high_mad	3101	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.7272524746776667	6.103515625e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3102	060126_15_right	060126_15_right__window_3_high_mad	3102	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	1	1.0	4	3	0.03850024448077888	6.081856554374099e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3102	060126_15_right	060126_15_right__window_3_high_mad	3102	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.009287238040855184	6.081856554374099e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3102	060126_15_right	060126_15_right__window_3_high_mad	3102	1	single	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	1	1.0	3	2	1.1190744413895453	6.081856554374099e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3102	060126_15_right	060126_15_right__window_3_high_mad	3102	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	1	0.0	4	4	0.029227187024624214	6.081856554374099e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3102	060126_15_right	060126_15_right__window_3_high_mad	3102	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	1	1	1	1.0	4	3	0.08919762022689032	6.081856554374099e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3102	060126_15_right	060126_15_right__window_3_high_mad	3102	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.36442736557436933	6.081856554374099e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3103	060126_15_right	060126_15_right__window_3_high_mad	3103	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	1	0.0	4	4	0.02483121761462432	6.103515625e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3103	060126_15_right	060126_15_right__window_3_high_mad	3103	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.006689004280891919	6.103515625e-05	0.5
1001	060126_15_right__window_3_high_mad__sources_1__seed_3103	060126_15_right	060126_15_right__window_3_high_mad	3103	1	single	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	1	1.0	4	3	0.6010181536905208	6.103515625e-05	0.5
