observation_id	site_id	original_roi_id	canonical_roi_id	trace_class_id	burst_id	stage	x_px	y_px	event_start_ui	event_end_ui	baseline	pre_noise_mad	event_peak	event_min	event_area_signed	event_area_positive	robust_snr	time_to_peak_s	fwhm_s	persistence_ratio	baseline_slope_per_s	spatial_center_peakmap	spatial_annulus_peakmap	center_annulus_contrast	effective_radius_px	peak_offset_px	high_response_components	annulus_event_peak	center_annulus_trace_correlation	raw_local_saturation_fraction	raw_center_saturation_fraction	previous_stage	shape_corr_from_previous	peak_gain_from_previous	peak_time_shift_from_previous_s	contrast_gain_from_previous	recovery_candidate_metadata_available	recovery_matched_at_58	recovery_nearest_rank	recovery_nearest_distance_px	ica_to_ls_effective_scale_proxy_median	ica_to_ls_effective_scale_proxy_min
b03__roi_005	roi_005@x386_y193	roi_005	roi_005	1	3	CS-Parzen ICA	386.203	193.23	2122	2149	1.553735375404358	0.6596298251867294	11.728062987327576	-0.08173763751983643	168.12543654441833	168.20717418193817	17.779764531156253	1.3	1.2	0.6282562846932528	0.2189779451915195	10.685679655808668	5.161875655705279	5.5238040001033895	7.445984234324038	0.07350154951334835	17	4.011815876445987	0.9467430800035641	nan	nan	Raw	0.9109056321863606	0.0147708601855325	0.19999999999999996	0.015433652324733777	True	True	4	1.4656428623645037	nan	nan
b03__roi_005	roi_005@x386_y193	roi_005	roi_005	1	3	Local standardization	386.203	193.23	2122	2149	-0.3860155940055847	0.9490853452563285	9.131207168102264	-0.04792693257331848	131.79814313352108	131.8460700660944	9.621060112370667	0.7	1.4	0.33071890696511774	0.38984967129571096	10.295851475344254	4.589365744365337	5.706485730978916	7.719837415809242	0.04881002090311278	21	3.5964902880448126	0.9152395016418928	nan	nan	CS-Parzen ICA	0.8879803560516	0.7785776028991448	-0.6000000000000001	1.0330717255425854	True	True	4	1.4656428623645037	2.124716645242053	0.9035610063105144
b04__roi_013	roi_013@x447_y146	roi_013	roi_013	1	4	Raw	446.659	146.354	2254	2300	845.0	23.7216	783.0	15.0	19465.0	19465.0	33.007891540494406	0.9	2.9	0.6391578947367883	-23.678571428571622	730.8461538461538	484.03409090909093	246.81206293706288	8.217467978869193	0.3248792857616213	7	397.2613636363635	0.9668275319158182	0.0	0.0		nan	nan	nan	nan	True	True	3	3.402880691414267	nan	nan
b04__roi_013	roi_013@x447_y146	roi_013	roi_013	1	4	CS-Parzen ICA	446.659	146.354	2254	2300	1.7331827878952026	0.7931213150739669	12.827456593513489	-1.2797067165374756	199.95480239391327	201.67925083637238	16.173385248313252	1.3	1.1	0.4159189862278885	0.7239546222346168	10.267566002332247	6.242569167505611	4.024996834826636	8.108093173008527	0.4141825832599641	12	5.0379377986219795	0.9464261545030824	nan	nan	Raw	0.8536925524280964	0.016382447756701286	0.4	0.016307942111551912	True	True	3	3.402880691414267	nan	nan
b04__roi_013	roi_013@x447_y146	roi_013	roi_013	1	4	Local standardization	446.659	146.354	2254	2300	-0.05114587023854256	1.2053626108713447	8.772166568785906	-1.9081572704017162	110.26327290199697	117.12387318722904	7.277616281101483	1.0	1.3	0.10682614589725656	1.1312750290547098	9.192712658013289	5.0271762195837	4.165536438429588	8.206350600009165	0.39663671639010895	21	4.202333853192613	0.9366120562879862	nan	nan	CS-Parzen ICA	0.8214654041694127	0.6838586047165347	-0.30000000000000004	1.034916698903215	True	True	3	3.402880691414267	4.7230175936983825	0.2314475134062345
b03__roi_004	roi_004@x391_y223	roi_004	roi_004	1	3	Raw	390.839	223.178	2122	2149	979.0	47.4432	1004.0	81.0	18202.0	18202.0	21.162147578132124	1.1	2.1	1.0500056312646637	-33.32142857142837	843.1538461538462	429.9431818181818	413.2106643356644	8.06144306437532	1.4456508529548873	5	352.1704545454546	0.9754873242860886	0.0	0.0		nan	nan	nan	nan	True	True	5	0.8576741805604251	nan	nan
b03__roi_004	roi_004@x391_y223	roi_004	roi_004	1	3	CS-Parzen ICA	390.839	223.178	2122	2149	1.9475046396255493	0.9259323571443557	14.223489165306091	-1.1895200610160828	191.08141642808914	192.56980681419373	15.361261586981504	1.3	1.4	0.6762051938941341	0.11483695251601132	11.810819506645203	5.477980552749201	6.332838953896002	7.956245077019198	1.7810163366014302	12	4.445743400942195	0.9552934728797814	nan	nan	Raw	0.8314898433354837	0.0141668218777808	0.19999999999999996	0.015325932993675852	True	True	5	0.8576741805604251	nan	nan
b03__roi_004	roi_004@x391_y223	roi_004	roi_004	1	3	Local standardization	390.839	223.178	2122	2149	0.0002575214602984488	1.317858149399457	11.48280426900601	-1.3193458612659015	125.27450753399171	128.54495770676294	8.713232350177785	0.6	1.2	0.3312666712766365	0.18343160520141444	9.385247027349228	4.43008661584463	4.955160411504599	7.885382024307144	0.7736122155972017	16	3.4713908227541572	0.9311471132411979	nan	nan	CS-Parzen ICA	0.8849647555653006	0.8073127581246051	-0.7000000000000001	0.782454827415704	True	True	5	0.8576741805604251	2.355350937193425	0.5746271732596765
b04__roi_009	roi_009@x351_y170	roi_009	roi_009	1	4	Raw	350.8	170.027	2254	2300	1047.0	72.64739999999999	775.0	-88.0	14227.0	14321.0	10.667966093615629	1.6	1.6	0.6830414854858757	46.035714285714086	714.6153846153846	411.3068181818182	303.30856643356645	7.885416947635857	0.9490482487888339	6	323.5113636363636	0.945932700123797	0.0	0.0		nan	nan	nan	nan	True	True	4	1.0462929800012846	nan	nan
b04__roi_009	roi_009@x351_y170	roi_009	roi_009	1	4	CS-Parzen ICA	350.8	170.027	2254	2300	2.093094825744629	0.7227126399993896	10.739534378051758	-0.9351125955581665	181.71564269065857	184.15197205543518	14.860033945443094	1.4	2.3	0.5752002234188164	-0.04143219760486134	9.847313706691448	5.238545728678053	4.608767978013395	7.713166751043052	1.0570900111403247	15	4.090346235443246	0.9508161539341476	nan	nan	Raw	0.8704615326782975	0.013857463713597291	-0.20000000000000018	0.015194981243655896	True	True	4	1.0462929800012846	nan	nan
b04__roi_009	roi_009@x351_y170	roi_009	roi_009	1	4	Local standardization	350.8	170.027	2254	2300	0.3561655282974243	1.034367681723833	12.256880164146423	-1.3521031141281128	114.30062834918499	119.90614032745361	11.849635645875937	1.2	0.8	0.17728778668842507	-0.05197013199462462	9.629972697450565	4.588828812681393	5.0411438847691725	7.851857510958405	0.728255584855859	17	3.61777990732596	0.9368481564744389	nan	nan	CS-Parzen ICA	0.8818700618198025	1.1412859935580038	-0.19999999999999996	1.0938159412069897	True	True	4	1.0462929800012846	3.0039842187326338	0.9120940701556519
b04__roi_004	roi_004@x391_y223	roi_004	roi_004	1	4	Raw	390.839	223.178	2254	2300	1011.0	66.717	980.0	-52.0	21927.0	22041.0	14.688909872825683	1.5	2.5	0.8179643681952475	-50.96428571428601	868.0769230769231	451.67045454545456	416.40646853146853	8.074871273469753	1.348482784817223	2	367.47727272727275	0.9760280067500762	0.0	0.0		nan	nan	nan	nan	True	True	6	1.1889512185115056	nan	nan
b04__roi_004	roi_004@x391_y223	roi_004	roi_004	1	4	CS-Parzen ICA	390.839	223.178	2254	2300	1.870964527130127	0.5402144146442414	14.64817762374878	-0.5306705236434937	248.33688712120056	249.6674143075943	27.115488220135447	1.5	1.4	0.4529466206805916	-0.12596017973763665	12.143132118078379	5.872494436123154	6.2706376819552245	7.9256384059821405	1.6509320463674726	6	4.5863895727829505	0.9752326793199453	nan	nan	Raw	0.8723351929605712	0.014947120024218196	0.0	0.015058934372596767	True	True	6	1.1889512185115056	nan	nan
b04__roi_004	roi_004@x391_y223	roi_004	roi_004	1	4	Local standardization	390.839	223.178	2254	2300	-0.028195224702358246	0.7831169979080558	11.750450931489468	-0.8231504335999489	139.76336880773306	142.66595622897148	15.004719534723145	1.0	1.1	0.16254388560268643	-0.1724047075424878	9.857666712469207	4.5749388297435045	5.282727882725703	7.826223736383687	0.7462793739864431	15	3.69276419441766	0.9193229805508403	nan	nan	CS-Parzen ICA	0.8836656240122118	0.8021783482224119	-0.5	0.8424546513164288	True	True	6	1.1889512185115056	4.6941398689701614	0.9612868285440052
b04__roi_005	roi_005@x386_y193	roi_005	roi_005	1	4	Raw	386.203	193.23	2254	2300	863.0	51.891	709.0	-132.0	16165.0	16307.0	13.663255670276865	1.2	2.8	0.7986984337082728	-22.25000000000031	670.0769230769231	381.27272727272725	288.80419580419584	7.817212785396986	0.08526184431712802	13	316.9545454545455	0.9597938088399864	0.0	0.0		nan	nan	nan	nan	True	True	7	0.8295233571154196	nan	nan
b04__roi_005	roi_005@x386_y193	roi_005	roi_005	1	4	CS-Parzen ICA	386.203	193.23	2254	2300	1.4121752977371216	0.3503277631759643	11.486552119255066	-0.40183234214782715	189.91377389431	190.63020169734955	32.788015378323095	1.7	1.3	0.5082777767287004	0.2652581334114072	9.29698646068573	4.9819966053420845	4.314989855343645	7.576246815526012	0.11241805737171319	13	3.8553331264040684	0.9411482645583918	nan	nan	Raw	0.8070079716013484	0.016201060816980063	0.5	0.014940883539843693	True	True	7	0.8295233571154196	nan	nan
b04__roi_005	roi_005@x386_y193	roi_005	roi_005	1	4	Local standardization	386.203	193.23	2254	2300	-0.46214574575424194	0.5416693357944489	9.491407334804535	-0.6340298056602478	139.1573101086542	140.6530428333208	17.52251177992434	0.9	1.4	0.25953516145225036	0.4231180069702013	9.131975819858221	4.645037668354979	4.486938151503242	7.810847679645935	0.10415540496056708	21	3.688954164443368	0.9011790274201703	nan	nan	CS-Parzen ICA	0.8952706024154441	0.8263060346949239	-0.7999999999999999	1.0398490612687787	True	True	7	0.8295233571154196	3.263312350894232	0.8952729333057055
b04__roi_018	roi_018@x472_y202	roi_018	roi_018	1	4	Raw	471.878	201.522	2254	2300	1077.0	69.6822	636.0	-22.0	14915.0	14941.0	9.127151553637411	1.3	3.7	0.6814089579112445	-28.642857142857356	609.0	381.78409090909093	227.21590909090907	7.752306888346834	0.3355908575447103	5	284.840909090909	0.939358681803382	0.0	0.0		nan	nan	nan	nan	True	True	8	0.9996839500562082	nan	nan
b04__roi_018	roi_018@x472_y202	roi_018	roi_018	1	4	CS-Parzen ICA	471.878	201.522	2254	2300	2.4637906551361084	0.7326188997745513	8.939128160476685	-0.8207494020462036	128.54278528690338	131.8005073070526	12.201607344590638	1.3	2.5	0.38712953846764464	0.016464373895100467	8.622634667616625	4.509463560852137	4.113171106764487	7.535425339132452	0.353586277877502	11	3.268319755792618	0.9287113862924286	nan	nan	Raw	0.7250079206957776	0.014055232956702248	0.0	0.018102478489306423	True	True	8	0.9996839500562082	nan	nan
b04__roi_018	roi_018@x472_y202	roi_018	roi_018	1	4	Local standardization	471.878	201.522	2254	2300	0.8608573079109192	1.0761496962189674	8.474689185619354	-1.3855347633361816	82.11936847493052	95.51244074106216	7.875009589762477	1.3	1.1	0.10433784316043625	0.07621408998966193	8.352920236925666	4.090757862967042	4.262162373958624	7.8436854473818585	0.33185620096250035	24	2.9326411935246806	0.9314529237384179	nan	nan	CS-Parzen ICA	0.9091420110983156	0.948044264779776	0.0	1.036222968189406	True	True	8	0.9996839500562082	3.3154446640879405	0.9536745489026359
b01__roi_013	roi_013@x447_y146	roi_013	roi_013	1	1	Raw	446.659	146.354	2003	2026	902.0	57.8214	605.0	168.0	9125.0	9125.0	10.463254089135456	0.3	2.1	0.6951514025634971	120.4642857142854	528.3846153846154	316.96590909090907	211.4187062937063	8.207973321039844	0.4694493941113222	19	246.13636363636374	0.9340065843741016	0.0	0.0		nan	nan	nan	nan	True	True	2	1.4884881591735974	nan	nan
b01__roi_013	roi_013@x447_y146	roi_013	roi_013	1	1	CS-Parzen ICA	446.659	146.354	2003	2026	2.271644353866577	0.7954855619430542	9.466078996658325	-0.9726766347885132	91.72514569759369	92.76010799407959	11.899749583935524	0.7	1.1	0.31882196532629853	1.109121722834451	7.383905979303213	3.8849347585981544	3.4989712207050587	8.10710841342191	0.5397650823522974	21	2.8250046866861256	0.9092432537439972	nan	nan	Raw	0.775279730317088	0.015646411564698644	0.39999999999999997	0.016549960417540734	True	True	2	1.4884881591735974	nan	nan
b01__roi_013	roi_013@x447_y146	roi_013	roi_013	1	1	Local standardization	446.659	146.354	2003	2026	0.8023504018783569	1.2456125739097594	10.517185807228088	-1.8165422677993774	79.76584172993898	84.43836307525635	8.443384419099994	0.5	0.6	0.11188063244708908	1.728589194959828	7.930552777046194	3.819897643613248	4.110655133432946	8.216605779945063	0.4318184897956595	25	2.676384969402782	0.931839798111639	nan	nan	CS-Parzen ICA	0.9307462368455016	1.111039302527454	-0.19999999999999996	1.1748182174044324	True	True	2	1.4884881591735974	1.6525526974046678	0.8810370211353994
b03__roi_009	roi_009@x351_y170	roi_009	roi_009	1	3	Raw	350.8	170.027	2122	2149	1066.0	31.1346	654.0	-77.0	9586.0	9663.0	21.005569365882153	0.7	1.3	0.6890403775562508	-32.8571428571429	610.9230769230769	350.03409090909093	260.88898601398597	7.935809580249834	0.889398801954164	16	274.590909090909	0.9440879713097559	0.0	0.0		nan	nan	nan	nan	True	True	6	1.0462929800012846	nan	nan
b03__roi_009	roi_009@x351_y170	roi_009	roi_009	1	3	CS-Parzen ICA	350.8	170.027	2122	2149	2.562947988510132	0.6227599811553954	9.560856103897095	-0.9494084119796753	128.28701102733612	129.64630842208862	15.352393181730491	0.9	2.2	0.7496689736400449	0.8109598564250124	8.843814804003788	4.373934203928167	4.469880600075621	7.700120685176114	1.112618694257894	16	3.286629706282507	0.9641787775843017	nan	nan	Raw	0.8372679724777047	0.01461904603040134	0.20000000000000007	0.01713326679041507	True	True	6	1.0462929800012846	nan	nan
b03__roi_009	roi_009@x351_y170	roi_009	roi_009	1	3	Local standardization	350.8	170.027	2122	2149	0.9692249298095703	0.8761499553501606	9.925148963928223	-1.3579205572605133	98.54581743478775	102.13277685642242	11.328139540489294	0.9	1.0	0.3443964758065406	1.1594343015125819	8.77808148958362	4.245288974641219	4.532792514942401	7.825402555335888	0.8353484997250812	26	3.181773502197095	0.930735981485646	nan	nan	CS-Parzen ICA	0.9178545527174666	1.0381025354878561	0.0	1.014074629611279	True	True	6	1.0462929800012846	2.059782068841853	0.937958478201934
b03__roi_new_002	roi_new_002@x437_y153	roi_new_002	roi_new_002	1	3	Raw	437.0	153.0	2122	2149	972.0	91.9212	664.0	207.0	11625.0	11625.0	7.223578456251403	0.8	2.5	0.6623766623765676	74.42857142857113	573.4615384615385	370.32954545454544	203.131993006993	8.440267312158282	1.0163620334875854	11	301.94318181818176	0.9514389906370448	0.0	0.0		nan	nan	nan	nan	False				nan	nan
b03__roi_new_002	roi_new_002@x437_y153	roi_new_002	roi_new_002	1	3	CS-Parzen ICA	437.0	153.0	2122	2149	1.946366548538208	0.8676543876171111	9.391480207443237	0.4514651298522949	130.8771631717682	130.8771631717682	10.823987443216428	1.0	1.3	0.4172642394385311	0.2962026574781961	8.12356816805326	4.745277095924724	3.378291072128537	8.385183207566993	1.1702499720708228	18	3.643857290121642	0.9463152195119857	nan	nan	Raw	0.8489992900308576	0.014143795493116104	0.19999999999999996	0.016631014258771167	False				nan	nan
b03__roi_new_002	roi_new_002@x437_y153	roi_new_002	roi_new_002	1	3	Local standardization	437.0	153.0	2122	2149	0.13748839497566223	1.2896352058589458	9.575378388166428	-0.5631368160247803	94.4383669118397	95.35316313803196	7.424873590019582	0.4	0.9	0.13844327820923819	0.5588875903881023	7.872117046266794	4.233785515878646	3.6383315303881485	8.385834758799874	0.7042273919624428	19	3.3111360726655796	0.9397562702195973	nan	nan	CS-Parzen ICA	0.8704417972287962	1.0195813839396541	-0.6	1.0769739645372818	False				2.8199192819140766	0.9068846946989468
b01__roi_001	roi_001@x425_y222	roi_001	roi_001	1	1	Raw	424.753	222.193	2003	2026	1022.0	94.8864	843.0	296.0	12775.0	12775.0	8.884307972387147	0.5	1.8	0.633005240956074	181.24999999999957	680.2307692307693	351.5681818181818	328.66258741258747	7.94551899011512	1.1518492802042153	8	277.22727272727275	0.9782856190088872	0.0	0.0		nan	nan	nan	nan	True	True	3	1.4107650406782866	nan	nan
b01__roi_001	roi_001@x425_y222	roi_001	roi_001	1	1	CS-Parzen ICA	424.753	222.193	2003	2026	1.9719456434249878	0.5201631197690963	12.124262928962708	0.18991434574127197	153.60995244979858	153.60995244979858	23.308578491754982	0.7	1.2	0.41555654380306983	1.1862166907106129	9.542236575713524	4.479277677156708	5.062958898556816	7.733855753835614	1.4866488761176504	9	3.385805447670547	0.9770427451624648	nan	nan	Raw	0.9085227190478647	0.014382281054505725	0.19999999999999996	0.015404731455441297	True	True	3	1.4107650406782866	nan	nan
b01__roi_001	roi_001@x425_y222	roi_001	roi_001	1	1	Local standardization	424.753	222.193	2003	2026	0.2793072462081909	0.7884646660208702	9.909402012825012	-0.7548638582229614	112.08393958210945	112.83880344033241	12.567972196226158	0.5	1.2	0.19577320420523583	1.7300407410200156	8.703022216375057	3.618006754285571	5.085015462089486	7.909362465977629	1.212991079142573	21	2.740726408354848	0.9266117211565756	nan	nan	CS-Parzen ICA	0.9100616193594732	0.817319953391632	-0.19999999999999996	1.004356456959309	True	True	3	1.4107650406782866	2.1287882038449597	0.9728066771121083
b04__roi_new_001	roi_new_001@x428_y146	roi_new_001	roi_new_001	1	4	Raw	428.0	146.0	2254	2300	863.0	44.477999999999994	826.0	42.0	19796.0	19796.0	18.570978910504724	1.2	2.8	0.7499999999999337	-13.285714285714407	733.5384615384615	510.60227272727275	222.9361888111888	8.319326283837155	0.5683672169813673	3	430.81818181818176	0.9665260692010818	0.0	0.0		nan	nan	nan	nan	False				nan	nan
b04__roi_new_001	roi_new_001@x428_y146	roi_new_001	roi_new_001	1	4	CS-Parzen ICA	428.0	146.0	2254	2300	1.5594581365585327	0.27291330342292786	10.954366326332092	0.020197391510009766	208.20209908485413	208.20209908485413	40.138630652305416	1.5	1.4	0.4628372117851366	0.4460017617259701	10.06328951395475	6.509239563887769	3.5540499500669807	8.25994147151896	0.7145762947454721	6	5.549224537881938	0.9606131672012824	nan	nan	Raw	0.8742793820931435	0.013261944704986478	0.30000000000000004	0.01594200550840612	False				nan	nan
b04__roi_new_001	roi_new_001@x428_y146	roi_new_001	roi_new_001	1	4	Local standardization	428.0	146.0	2254	2300	-0.32390710711479187	0.39670492131114005	9.781995981931686	-0.4538981020450592	111.0591235384345	112.00505905598402	24.658115974319973	0.7	1.0	0.12197048675969459	0.6681786748979772	8.147481708787382	5.01740174137839	3.1300799674089914	8.380733512971288	0.6100701276080482	13	4.259600391442126	0.9441623171853506	nan	nan	CS-Parzen ICA	0.815107796590523	0.8929768906417489	-0.8	0.8807079277175868	False				5.8152853303059135	0.9001065342582844
b02__roi_001	roi_001@x425_y222	roi_001	roi_001	1	2	Raw	424.753	222.193	2040	2063	1505.0	312.8286	667.0	-107.0	5966.0	6172.0	2.1321579932201464	0.0	0.9	0.14977645305511367	660.0357142857147	578.4615384615385	290.9431818181818	287.51835664335664	7.8937869617220295	1.172048122269035	10	227.0	0.9714867227151741	0.0	0.0		nan	nan	nan	nan	True	True	1	0.7773403373040559	nan	nan
b02__roi_001	roi_001@x425_y222	roi_001	roi_001	1	2	CS-Parzen ICA	424.753	222.193	2040	2063	6.023766040802002	1.8809274358749388	8.615371227264404	-4.12362265586853	69.19122838973999	81.43853187561035	4.580384685960234	0.3	0.7	0.3398994000071109	3.0522815670285883	7.529962429633508	3.646231410178271	3.8837310194552366	7.886075638835034	1.2931911423390894	19	2.504244068129496	0.9325817336402794	nan	nan	Raw	0.6392180977726216	0.012916598541606428	0.3	0.013507767172790239	True	True	1	0.7773403373040559	nan	nan
b02__roi_001	roi_001@x425_y222	roi_001	roi_001	1	2	Local standardization	424.753	222.193	2040	2063	1.864450454711914	1.1751199474811553	6.0465545654296875	-2.621913254261017	44.91364344954491	53.00929236412048	5.14547861539145	0.1	0.7	0.27296456530610547	2.102328215326581	5.106912810068864	2.022159698218192	3.084753111850672	8.24239392701449	0.5194806847828287	23	1.4403131626789798	0.9437946407866039	nan	nan	CS-Parzen ICA	0.9973133746397232	0.7018333168967562	-0.19999999999999998	0.7942756837699559	True	True	1	0.7773403373040559	2.4955861872302423	1.8370560973404264
b04__roi_002	roi_002@x438_y208	roi_002	roi_002	1	4	Raw	437.687	207.713	2254	2300	815.0	50.4084	885.0	61.0	22918.0	22918.0	17.556597709557206	1.4	2.7	0.7986187411708681	-31.89285714285731	827.1538461538462	599.5	227.6538461538462	7.913945546887508	0.8502887501275108	6	518.6818181818182	0.9701863179380797	0.0	0.0		nan	nan	nan	nan	True	True	11	2.158318326846146	nan	nan
b04__roi_002	roi_002@x438_y208	roi_002	roi_002	1	4	CS-Parzen ICA	437.687	207.713	2254	2300	1.909665584564209	1.207087209177017	12.474575519561768	-0.5365731716156006	210.39695346355438	211.20688581466675	10.33444428404837	1.5	1.2	0.4350350654062145	0.3618551152093064	11.475043663611778	8.1288608556444	3.346182807967379	7.781509639953336	1.0023735672003613	7	7.1530805541710425	0.9531591935729112	nan	nan	Raw	0.8325459859126815	0.014095565558810929	0.10000000000000009	0.014698556007225829	True	True	11	2.158318326846146	nan	nan
b04__roi_002	roi_002@x438_y208	roi_002	roi_002	1	4	Local standardization	437.687	207.713	2254	2300	0.3344413638114929	1.919702710533142	8.016483128070831	-1.5672438740730286	80.77434389293194	90.02143824100494	4.175898215858948	1.0	1.1	0.03646010921575246	0.5948706814753156	8.003570242856558	6.2941148405450145	1.7094554023115434	7.8745594682883135	0.5317890687921173	14	5.552863262900659	0.9389618671906058	nan	nan	CS-Parzen ICA	0.7097613120384038	0.642625724206592	-0.5	0.5108673075871415	True	True	11	2.158318326846146	5.100491697444715	0.9089991038206813
b03__roi_new_003	roi_new_003@x468_y143	roi_new_003	roi_new_003	1	3	Raw	468.0	143.0	2122	2149	909.0	75.6126	616.0	156.0	9983.0	9983.0	8.146790349648779	0.6	1.8	0.6721943048575088	16.107142857142605	543.8461538461538	350.6363636363636	193.20979020979019	8.237498924343832	0.45583762524773436	15	278.0454545454545	0.9152840138705917	0.0	0.0		nan	nan	nan	nan	False				nan	nan
b03__roi_new_003	roi_new_003@x468_y143	roi_new_003	roi_new_003	1	3	CS-Parzen ICA	468.0	143.0	2122	2149	1.9187735319137573	0.6101206187725067	8.404863476753235	0.24311506748199463	113.9420576095581	113.9420576095581	13.7757407377694	1.4	1.5	0.4281889559943815	-1.0124706072466723	7.243818127191984	4.308351488275961	2.935466638916023	8.170611260340424	0.6199004174341726	17	3.294525483453816	0.8976786109755659	nan	nan	Raw	0.771585824295599	0.013644258890811023	0.7999999999999999	0.015193156804908566	False				nan	nan
b03__roi_new_003	roi_new_003@x468_y143	roi_new_003	roi_new_003	1	3	Local standardization	468.0	143.0	2122	2149	0.058684125542640686	0.8540321095257997	9.123071894049644	-0.6184444576501846	91.96190040186048	93.18478933721781	10.682352316276337	0.2	1.5	0.16268943205806477	-1.3640331011764442	7.814547346188472	4.235645709614883	3.5789016365735886	8.13289713311056	0.3902663918951902	22	3.1932409830518407	0.8872105056276767	nan	nan	CS-Parzen ICA	0.8798161372576373	1.0854515267496527	-1.2	1.2191934283661192	False				2.3572023045763855	0.8906684472868474
b02__roi_003	roi_003@x406_y217	roi_003	roi_003	1	2	Raw	405.575	216.977	2040	2063	1711.0	397.3368	1045.0	-81.0	10413.0	10564.0	2.63001061063906	0.2	0.9	0.23874296435269243	1006.4642857142851	906.3076923076923	387.0113636363636	519.2963286713286	7.585263508941164	0.1391978870025514	6	340.09090909090924	0.9794091218161075	0.0	0.0		nan	nan	nan	nan	True	True	2	0.4256218979329065	nan	nan
b02__roi_003	roi_003@x406_y217	roi_003	roi_003	1	2	CS-Parzen ICA	405.575	216.977	2040	2063	9.248405456542969	4.988484188747406	12.110733032226562	-4.258995056152344	91.69107580184937	105.19795513153076	2.427738080661291	0.2	0.8	0.21581779900281667	6.76541815485273	10.89368856870211	4.865501111203974	6.028187457498136	7.595124490444942	0.24660715010088116	7	3.8663878616961567	0.9593310290253949	nan	nan	Raw	0.7595561433857115	0.011589218212645908	0.0	0.011608376806572552	True	True	2	0.4256218979329065	nan	nan
b02__roi_003	roi_003@x406_y217	roi_003	roi_003	1	2	Local standardization	405.575	216.977	2040	2063	3.259246587753296	2.7839249900579452	6.956916093826294	-2.6420968770980835	40.691592276096344	50.64057469367981	2.498959604217832	0.2	0.8	0.09963828706280684	3.9115387690918784	5.655149968770834	1.9112899369052188	3.7438600318656152	8.202741893751472	0.2045885668847729	21	1.522782278511758	0.961725888438291	nan	nan	CS-Parzen ICA	0.9923368572043131	0.57444219724269	0.0	0.6210589928798201	True	True	2	0.4256218979329065	2.979123208331062	2.067957020078584
b03__roi_002	roi_002@x438_y208	roi_002	roi_002	1	3	Raw	437.687	207.713	2122	2149	869.0	44.477999999999994	769.0	257.0	14742.0	14742.0	17.28944646752801	0.7	2.6	0.8063962749662043	100.71428571428547	679.4615384615385	514.2954545454545	165.16608391608395	7.978577400199036	1.085924285052025	5	443.89772727272737	0.9751791228211564	0.0	0.0		nan	nan	nan	nan	True	True	9	0.778677083263649	nan	nan
b03__roi_002	roi_002@x438_y208	roi_002	roi_002	1	3	CS-Parzen ICA	437.687	207.713	2122	2149	1.6800612211227417	0.4209608976602554	10.135272145271301	-0.4528433084487915	144.60252237319946	145.05536568164825	24.076516791767794	1.2	1.3	0.334413739232926	-0.024972208908626777	9.466121627734257	6.95656044781208	2.5095611799221764	7.8622404294082	1.2839105346134962	5	5.881328863853758	0.9730198294455239	nan	nan	Raw	0.8148116250943923	0.013179807731154904	0.5	0.015194167715340498	True	True	9	0.778677083263649	nan	nan
b03__roi_002	roi_002@x438_y208	roi_002	roi_002	1	3	Local standardization	437.687	207.713	2122	2149	-0.34192198514938354	0.5286149996593594	9.23454874753952	-0.7273653149604797	89.45409710891545	91.40882362611592	17.469327839771772	0.4	1.1	0.11086471552603674	0.1368161099297659	7.805922714276956	5.887334506949298	1.918588207327658	7.906843194500214	0.8730879683720812	14	5.017716111652341	0.9742550983644834	nan	nan	CS-Parzen ICA	0.8243995167892081	0.9111298260438767	-0.7999999999999999	0.7645114300909944	True	True	9	0.778677083263649	2.781310338775849	0.9639501197746945
b03__roi_018	roi_018@x472_y202	roi_018	roi_018	1	3	Raw	471.878	201.522	2122	2149	1127.0	53.373599999999996	537.0	110.0	9609.0	9609.0	10.061153828670708	0.8	2.4	0.9506699147379312	60.46428571428535	543.7692307692307	351.46590909090907	192.30332167832165	7.80856388181024	0.36264451910765716	12	268.11363636363626	0.9586542901861332	0.0	0.0		nan	nan	nan	nan	True	True	10	0.9996839500562082	nan	nan
b03__roi_018	roi_018@x472_y202	roi_018	roi_018	1	3	CS-Parzen ICA	471.878	201.522	2122	2149	2.3013699054718018	0.9950646181583404	7.025571584701538	-0.5290873050689697	76.27776205539703	78.01570343971252	7.0604174336376335	1.3	1.1	0.43611328419790407	-0.13032906396048347	7.001807139470027	4.17301541837779	2.8287917210922373	7.656416758860848	0.4600097986907024	13	3.0082218362526465	0.9231472138173603	nan	nan	Raw	0.7117693520119392	0.013083001088805318	0.5	0.014710051268950166	True	True	10	0.9996839500562082	nan	nan
b03__roi_018	roi_018@x472_y202	roi_018	roi_018	1	3	Local standardization	471.878	201.522	2122	2149	0.46375247836112976	1.343418243151903	6.27347257733345	-1.2250408232212067	56.41175165772438	61.58924248814583	4.669783669116299	0.5	1.1	0.1884745491740301	-0.12316383634294789	6.930193275571442	3.9703523512262935	2.9598409243451487	7.92520880401958	0.44072122825187976	20	2.67816058000211	0.8920740106919799	nan	nan	CS-Parzen ICA	0.928308614342543	0.8929483531420046	-0.8	1.0463269180369292	True	True	10	0.9996839500562082	2.232630348350699	1.0870670271258134
